certificate_id,postcode,paon,street,floor_area_sqm,epc_rating,build_year,lodgement_date
8206-3166-9022-0106-0703,SL6 9RD,THE TOLL HOUSE,SUTTON ROAD,89.0,,,
2535-3022-8400-0839-7222,SL6 9QS,3,WOODMOOR END,148.0,,,
6300-0016-0822-7203-3973,SL6 5BJ,15,HAVELOCK ROAD,177.0,,,
8899-4704-5029-5227-6953,SL6 3UX,5,BISSLEY DRIVE,109.0,,,
0300-2385-6480-2994-2061,SL6 3RH,STONEWOLD,GREEN LANE,162.0,,,
7308-7904-7279-4586-7904,SL6 6DR,17,ORCHARD GROVE,89.0,,,
9535-9629-0400-0477-5292,SL6 1DE,70,BRAYWICK ROAD,147.0,,,
2390-0032-0222-6491-3043,SL6 6LZ,100,ALL SAINTS AVENUE,132.0,,,
9390-2900-9490-2324-2471,SL6 4DG,50,CLARE ROAD,118.0,,,
4800-7994-0622-7394-3643,SL6 4NR,34,BANNARD ROAD,57.0,,,
0828-7962-7239-6018-2990,SL6 2NW,THE CABIN,FOREST GREEN ROAD,81.0,,,
2173-3943-0200-6414-2204,SL6 4BA,3,THE CROFT,68.0,,,
9224-1003-4285-5482-6204,SL6 4QX,23,WOOTTON WAY,139.0,,,
2675-3000-4201-1410-1204,SL6 7HH,10,LUTMAN LANE,86.0,,,
7409-3041-4208-4474-4204,SL6 3EY,KESWICK,COX GREEN LANE,85.0,,,
0340-2030-1270-2997-7485,SL6 2LF,10,HENDONS WAY,188.0,,,
0300-2242-6490-2305-3545,SL6 4PP,1,ALTWOOD CLOSE,156.0,,,
8171-7824-6670-4370-8996,SL6 2QH,WHITE HOUSE,HARVEST HILL ROAD,234.0,,,
8203-7520-5969-3486-2996,SL6 7JQ,61,NORTH TOWN ROAD,141.0,,,
0434-0124-7300-0561-7292,SL6 3EP,14,SHERBOURNE DRIVE,116.0,,,
0906-3487-3232-3926-1753,SL6 2FJ,4,OAKDALE ROAD,111.0,,,
8700-5884-3829-6627-4613,SL6 8QQ,53,PRINCE ANDREW ROAD,106.0,,,
9139-3025-7207-4357-1200,SL6 4NY,6,SHERWOOD DRIVE,230.0,,,
8850-6026-6220-3658-3202,SL6 1DJ,128,BRAYWICK ROAD,110.0,,,
9868-8028-7217-5203-6970,SL6 6QB,5,LIME WALK,367.0,,,
8609-7794-8529-8807-9363,SL6 7PJ,24,GARTHLANDS,118.0,,,
0121-9201-0342-0092-0763,SL6 2HT,THE RED HOUSE,ASCOT ROAD,180.0,,,
3634-4629-2409-0636-3202,SL6 7DR,25,NORFOLK PARK COTTAGES,53.0,,,
9908-8040-7286-7200-4280,SL6 6SJ,45,LYNEHAM GARDENS,81.0,,,
0348-2067-6224-4361-9980,SL6 4NS,4,BLOOMFIELD ROAD,127.0,,,
2160-0435-5050-2002-9805,SL6 6DT,85,ST MARKS ROAD,83.0,,,
8608-4995-0929-2426-9883,SL6 7DR,7,NORFOLK PARK COTTAGES,53.0,,,
9856-3024-7202-9267-0204,SL6 0NF,126,MAYPOLE ROAD,37.0,,,
9339-1427-6000-0109-4296,SL6 2SE,12,HARE SHOOTS,76.0,,,
9390-2379-8400-2404-0225,SL6 0DY,3,HARCOURT CLOSE,118.0,,,
6000-8669-0722-0401-3843,SL6 6BH,DALE HOUSE,BELMONT VALE,84.0,,,
9096-1208-9204-5536-0804,SL6 9LS,10,LESTERS ROAD,81.0,,,
8368-7422-5820-1681-1996,SL6 8SF,49,RAY MILL ROAD WEST,70.0,,,
9380-2775-9300-2527-8101,SL6 9AQ,LOVERS HALL,DEAN LANE,405.0,,,
9360-2071-1390-2007-8285,SL6 2DA,1,HASTING CLOSE,202.0,,,
8685-6526-4410-4329-9992,SL6 3AT,15,ST ADRIANS CLOSE,79.0,,,
0160-2828-7025-9701-8391,SL6 0LN,26,CARDINALS WALK,73.0,,,
9373-3020-1202-1734-0200,SL6 9PD,GROVE COTTAGE,CHURCH ROAD,130.0,,,
0370-2742-8410-2894-6175,SL6 0PS,RISA,FARM ROAD,121.0,,,
0248-0981-7270-4776-6940,SL6 3XS,69,LOWBROOK DRIVE,101.0,,,
9134-3920-0109-0047-8206,SL6 9EB,38,SOUTHWOOD GARDENS,157.0,,,
2100-4313-0722-2424-3843,SL6 5JW,17,CAMLEY GARDENS,118.0,,,
0592-3023-2202-4217-7204,SL6 3XB,8,FOLIEJOHN WAY,86.0,,,
8134-9429-4409-0374-4222,SL6 8EH,5,LEIGHTON GARDENS,127.0,,,
9370-2464-3490-2994-6355,SL6 0PG,22,ALVISTA AVENUE,113.0,,,
2381-1003-7286-7412-6200,SL6 6HH,54,OAKEN GROVE,179.0,,,
0269-2838-7671-9201-1285,SL6 8PN,1,THE DRIVE,61.0,,,
9390-2901-2420-2294-4541,SL6 5JY,6,ARUNDEL CLOSE,82.0,,,
0320-2260-2490-2595-0511,SL6 4PH,10,SHIRLEY ROAD,131.0,,,
2335-7029-1400-0534-6222,SL6 4DW,45,CLARE ROAD,102.0,,,
5820-0177-0020-3003-1573,SL6 0EX,MARYFIELD COTTAGE,HIGH STREET,355.0,,,
0350-2804-5490-2025-6605,SL6 3XH,130,LILLIBROOKE CRESCENT,127.0,,,
8390-2123-0822-4429-3043,SL6 2YT,12,TITHE CLOSE,119.0,,,
2035-0724-3400-0317-8202,SL6 4AL,63,BATH ROAD,67.0,,,
5820-7154-0040-0009-1703,SL6 3JS,MANOR HOUSE COTTAGE,,148.0,,,
0515-8137-8550-0468-6226,SL6 2FJ,3,OAKDALE ROAD,101.0,,,
4816-8044-6002-0391-8802,SL6 3NW,5,WOODLANDS PARK ROAD,162.0,,,
4800-8901-0322-4320-3643,SL6 0GB,83,CLIVEDEN GAGES,142.0,,,
8804-9384-2820-8296-6683,SL6 7PQ,21,HIGHGROVE PARK,170.0,,,
2323-3933-0202-4877-3200,SL6 6LU,81,ALL SAINTS AVENUE,144.0,,,
9034-7721-5400-0620-1296,SL6 4NB,RAGLAN,SANDISPLATT ROAD,156.0,,,
9186-3036-8207-1864-0204,SL6 0DA,FIELDON HOUSE,BERRY HILL,227.0,,,
2621-3944-0209-2594-3204,SL6 6DD,16,CASTLE COURT,89.0,,,
8896-8485-5539-6297-1233,SL6 0NS,7,INSTITUTE ROAD,43.0,,,
0380-2204-3010-2699-5981,SL6 4JF,17,CROXLEY RISE,67.0,,,
0131-3048-7672-2125-1085,SL6 2FJ,5,OAKDALE ROAD,109.0,,,
9630-2898-7603-9605-8685,SL6 0GA,10,CLIVEDEN GAGES,116.0,,,
0242-2853-7261-9626-4425,SL6 9LT,29,WHYTELADYES LANE,134.0,,,
9635-3122-6400-0808-1226,SL6 8FH,45,KINGFISHER DRIVE,109.0,,,
0380-2074-8440-2705-3861,SL6 9RL,18,BURNT OAK,82.0,,,
9958-6007-7294-6131-9930,SL6 6DE,30,ST MARKS ROAD,103.0,,,
1635-2927-4400-0206-7296,SL6 1YQ,13,MONYCROWER DRIVE,92.0,,,
7408-9007-7297-0305-2994,SL6 2LR,76,TRENCHARD ROAD,92.0,,,
2009-3047-7202-8725-0204,SL6 2PR,25,CRESCENT DALE,65.0,,,
8381-7229-6760-8239-1992,SL6 4LF,43,MARLBOROUGH ROAD,85.0,,,
2335-1822-1400-0374-6296,SL6 2HZ,6,HEARNE DRIVE,123.0,,,
0340-2691-2480-2704-7051,SL6 5AJ,8,ROSELEIGH CLOSE,105.0,,,
9370-2849-3490-2504-6345,SL6 5JN,1,TAVISTOCK CLOSE,122.0,,,
1717-3824-7080-0974-4226,SL6 0AY,2,ELLINGTON GARDENS,188.0,,,
0165-2869-7710-9691-1251,SL6 6SU,4,BALMORAL,71.0,,,
2590-6186-0422-4499-3243,SL6 9BU,WILBERTA,STATION ROAD,90.0,,,
5834-7121-5400-0619-2226,SL6 5HD,4,BLENHEIM ROAD,90.0,,,
0101-5483-0432-6727-1753,SL6 2FJ,9,OAKDALE ROAD,101.0,,,
2011-7174-4002-0096-8502,SL6 2PB,12,FIFIELD WAY COTTAGES,129.0,,,
0330-2550-4370-2574-8671,SL6 1DG,6,CLIFTON CLOSE,110.0,,,
2160-8432-7050-3005-5801,SL6 3DN,113,WESSEX WAY,84.0,,,
8604-4194-1920-8596-0383,SL6 0JS,16,FERN DRIVE,103.0,,,
2835-1437-7300-0912-3296,SL6 7QP,33B,CANNON COURT ROAD,158.0,,,
8410-9037-5002-0394-8606,SL6 3XL,79,LILLIBROOKE CRESCENT,71.0,,,
2217-4094-5002-0302-8796,SL6 6SR,73,CRANBROOK DRIVE,61.0,,,
9560-3945-9202-8884-0200,SL6 7ED,11,WILBERFORCE MEWS,55.0,,,
9200-8061-0322-3499-3143,SL6 0PE,582,BATH ROAD,82.0,,,
4317-5025-5002-0307-8106,SL6 5JE,14,FARM CLOSE,151.0,,,
9125-3943-0209-4364-8204,SL6 0LH,18,CLARE ROAD,70.0,,,
6335-2724-9400-0377-8202,SL6 6DZ,4,PORTLOCK ROAD,74.0,,,
0068-0028-6278-6820-5244,SL6 9TP,WINTERDOWN,STONEHOUSE LANE,349.0,,,
5434-1425-8300-0068-8222,SL6 6SL,37,HEMSDALE,130.0,,,
2160-7132-7050-3005-4801,SL6 4NW,8,WEBSTER CLOSE,160.0,,,
9498-8051-7249-4193-5910,SL6 4LL,THICKET MEADOWS NORTH,NEWLANDS DRIVE,277.0,,,
1832-1226-9100-0104-7292,SL6 2DN,77,WINDSOR ROAD,86.0,,,
9308-0038-7295-4656-0970,SL6 8HX,5,ELMWOOD,131.0,,,
0055-2892-6331-2020-7065,SL6 3ES,HOMER FARM,COX GREEN LANE,103.0,,,
2160-8139-1050-4007-1825,SL6 4SB,8,NORDEN MEADOWS,98.0,,,
8303-2654-0329-8027-5763,SL6 7UQ,1,OSNEY ROAD,84.0,,,
0074-2200-8705-1658-1204,SL6 3XQ,88A,LILLIBROOKE CRESCENT,109.0,,,
2306-6235-0002-1305-1002,SL6 8RA,37,BLACKAMOOR LANE,87.0,,,
2715-3029-6208-1357-7200,SL6 1HQ,10,GRENFELL AVENUE,77.0,,,
0761-1010-9284-3967-4200,SL6 1TS,LEX HOUSE,CHAUNTRY ROAD,535.0,,,
4332-6429-0209-0210-2272,SL6 4AZ,67,NORDEN ROAD,141.0,,,
3820-0055-0330-8003-1523,SL6 8HE,2,CLIVEDEN MEAD,200.0,,,
0320-2756-2420-2225-7735,SL6 1HQ,9,GRENFELL AVENUE,80.0,,,
2336-1922-9500-0859-8296,SL6 7JE,3A,NORTH TOWN ROAD,73.0,,,
7290-4848-0622-1401-3053,SL6 2SS,21,ROSS ROAD,85.0,,,
5234-1327-3300-0906-6222,SL6 6SQ,25,MALLOW PARK,115.0,,,
0390-2163-9480-2704-4065,SL6 5HW,75,LINCOLN ROAD,61.0,,,
0310-2641-9440-2595-2925,SL6 5AE,19,HIGHWAY ROAD,98.0,,,
7390-6944-0322-0492-3943,SL6 4AN,28,FAIRACRE,71.0,,,
3217-6523-4080-0368-3292,SL6 6BE,4,COLLEGE ROAD,148.0,,,
9338-3045-2209-6625-8200,SL6 2LQ,3,NEW ROAD,138.0,,,
0993-1208-3405-6333-0504,SL6 8SA,19,RAY MILL ROAD WEST,87.0,,,
3800-7013-0822-6495-3753,SL6 6DZ,84A,PORTLOCK ROAD,87.0,,,
2118-0346-0112-1651-1511,SL6 8EW,37,SUMMERLEAZE ROAD,174.0,,,
9732-9522-9100-0259-3292,SL6 1SX,44,FOTHERBY COURT,69.0,,,
9133-3051-1206-4645-8200,SL6 0LD,32,CONWAY ROAD,88.0,,,
4916-9065-4002-0392-8506,SL6 8EZ,19,ASHLEY PARK,134.0,,,
2004-3048-8207-9795-0200,SL6 4HT,94,BOYN HILL ROAD,71.0,,,
8883-6427-8710-3820-4926,SL6 6QW,THE OLD SCHOOL,HENLEY ROAD,180.0,,,
0310-2515-3350-2494-7821,SL6 6QB,4,LIME WALK,206.0,,,
0085-1208-4309-5436-0904,SL6 4RN,6,DENHAM CLOSE,85.0,,,
9395-3025-5204-0517-8200,SL6 2JR,LOTUS,HOLYPORT STREET,67.0,,,
0300-2924-6360-2324-0965,SL6 2YN,46,SPRINGFIELD PARK,117.0,,,
0249-2873-7316-9106-1495,SL6 2BQ,18,BRAYBANK,89.0,,,
2260-3037-0204-1274-4200,SL6 4FZ,7,THE COURTYARD,156.0,,,
0310-2772-7530-2925-4231,SL6 4EL,NEWLANDS,BOYN VALLEY ROAD,105.0,,,
7334-6221-5400-0177-2222,SL6 7BJ,13,RISBOROUGH ROAD,71.0,,,
4700-7878-0422-2491-3753,SL6 1XL,13,HORSEGUARDS DRIVE,164.0,,,
2318-1121-2116-7511-9345,SL6 3TA,HAWTHORN HOUSE,LONG LANE,190.0,,,
2140-0434-9050-6001-6891,SL6 4TA,4,ASHTON PLACE,277.0,,,
5632-6021-3200-0606-0202,SL6 6AN,LYNTON LODGE,LYNTON GREEN,71.0,,,
1832-7229-1209-0562-2222,SL6 2NW,FOXLEY MANOR,FOREST GREEN ROAD,338.0,,,
0092-1208-4105-5638-0904,SL6 6SR,105,CRANBROOK DRIVE,87.0,,,
3637-7021-3000-0613-7202,SL6 3JQ,17,CHURCH VIEW,171.0,,,
8198-7929-0759-0789-0902,SL6 7EF,17A,COOKHAM ROAD,70.0,,,
9646-3019-0202-8755-8200,SL6 3EJ,24,BRILL CLOSE,88.0,,,
3237-7520-7309-0237-1222,SL6 4AW,7,WESTBOROUGH ROAD,98.0,,,
2150-1834-1050-0008-5821,SL6 6SP,30,BROMPTON DRIVE,88.0,,,
2798-1017-7288-6761-2970,SL6 5AD,22,WAVELL ROAD,97.0,,,
0948-2859-7835-9996-5475,SL6 0QF,6,FARM CLOSE,69.0,,,
8470-6022-8060-1591-9292,SL6 8QQ,9,PRINCE ANDREW ROAD,115.0,,,
7409-3040-7203-9364-4204,SL6 5DN,104A,PINKNEYS ROAD,124.0,,,
0235-5522-6400-0315-6202,SL6 4LF,23,MARLBOROUGH ROAD,100.0,,,
0961-1010-7283-7977-4204,SL6 7NZ,29,FERNLEY COURT,65.0,,,
0677-1003-5284-3157-6204,SL6 6DG,17,ST MARKS ROAD,90.0,,,
0331-3046-5202-0755-5204,SL6 3EY,TAMARA,COX GREEN LANE,116.0,,,
0432-6823-1100-0441-8222,SL6 5EG,15,ALWYN ROAD,65.0,,,
2740-6883-2011-1079-1911,SL6 7EY,31,ALDEBURY ROAD,83.0,,,
7134-0128-5400-0976-1296,SL6 3QY,REDROOFS,SCHOOL LANE,621.0,,,
0224-1208-4905-5338-0204,SL6 4JF,2,CROXLEY RISE,60.0,,,
9545-3048-3204-9545-9204,SL6 9LF,149,WHYTELADYES LANE,84.0,,,
2034-3036-9207-8124-4204,SL6 5EQ,21,MURRIN ROAD,66.0,,,
0310-2134-4420-2895-0605,SL6 6DQ,18,WELLINGTON ROAD,95.0,,,
8701-6229-6799-0581-2922,SL6 6DZ,50,PORTLOCK ROAD,76.0,,,
9741-3884-7495-9626-9321,SL6 8UU,3,CUTLERS CLOSE,156.0,,,
0748-6962-6279-5581-2964,SL6 2GN,5,IMPERIAL PLACE,82.0,,,
0340-2333-0490-2125-0675,SL6 7DP,40,ST LUKES ROAD,119.0,,,
4019-6194-4002-0022-8706,SL6 6PL,MOUNT FARM,CHOKE LANE,584.0,,,
2160-6037-5050-5001-4801,SL6 3AT,4,ST ADRIANS CLOSE,82.0,,,
0360-2144-7420-2125-3785,SL6 6TT,30,THE WICKETS,62.0,,,
6190-2575-0822-2120-3993,SL6 2RT,60,BRUNEL ROAD,57.0,,,
9790-3944-1202-0664-9200,SL6 3YT,6,BARDNEY CLOSE,152.0,,,
2942-7111-4167-0123-1151,SL6 7UQ,27,OSNEY ROAD,91.0,,,
2734-2529-3409-0854-3202,SL6 4BU,4,NORREYS DRIVE,113.0,,,
9952-2848-7302-9593-6871,SL6 8TJ,SATIS,BOULTERS LANE,254.0,,,
8735-7120-4599-6038-5922,SL6 9BG,LADS LOVE,DEAN LANE,198.0,,,
7015-3029-5002-0396-8506,SL6 6TL,6,CORFE PLACE,50.0,,,
7700-1440-0622-1406-3753,SL6 6SL,49,HEMSDALE,121.0,,,
3020-2299-0883-0009-2593,SL6 9SN,HORNBEAMS,SUTTON ROAD,165.0,,,
9310-2557-7420-2704-2401,SL6 5AL,14,KENWOOD CLOSE,112.0,,,
8066-7223-4930-4617-0922,SL6 8SA,25,RAY MILL ROAD WEST,73.0,,,
0310-2980-7440-2975-8901,SL6 8QG,57,RAY LEA ROAD,84.0,,,
8909-9145-9229-7806-6683,SL6 8LB,20,BATTLEMEAD CLOSE,255.0,,,
9534-1003-7287-4437-5204,SL6 6BN,14,COLLEGE ROAD,125.0,,,
0300-2273-2420-2505-4631,SL6 7QS,15,CANNON COURT ROAD,123.0,,,
0615-8633-3270-6623-9202,SL6 2FP,2,ROSEWOOD AVENUE,89.0,,,
9718-9942-7320-3295-9944,SL6 3DX,4,THE MEWS,197.0,,,
1237-5629-0309-0203-2222,SL6 3JA,29,HEYWOOD AVENUE,136.0,,,
9096-3943-2209-6794-7200,SL6 3PX,31,CULLEY WAY,124.0,,,
9992-1208-0304-6235-0400,SL6 3XR,60,LOWBROOK DRIVE,91.0,,,
2044-3046-9209-2175-0204,SL6 2RP,5,BRUNEL ROAD,55.0,,,
8380-6222-7520-2267-5206,SL6 7HJ,63,ALDEBURY ROAD,84.0,,,
9645-3035-6207-2374-9200,SL6 3SG,LITTLE HOUSE,WALTHAM ROAD,147.0,,,
0360-2770-2410-2794-2171,SL6 6FQ,10,LEANDER WAY,134.0,,,
9128-4013-6231-6331-1944,SL6 0NF,118,MAYPOLE ROAD,65.0,,,
0300-2199-3420-2695-0631,SL6 4QU,10,WOOTTON WAY,107.0,,,
0023-2885-7831-9528-2231,SL6 7NE,39,FURZE PLATT ROAD,113.0,,,
0161-2861-7689-9001-1635,SL6 2TU,3,RIXMAN CLOSE,67.0,,,
0861-3943-7209-6654-6204,SL6 0GB,82,CLIVEDEN GAGES,157.0,,,
7534-5628-5400-0846-0206,SL6 3AR,16,THE FAIRWAY,161.0,,,
6820-9026-0388-9007-1583,SL6 9DD,37,WESTWOOD GREEN,134.0,,,
0070-3049-9205-3575-9200,SL6 3YZ,48,THURLBY WAY,81.0,,,
0160-2332-0070-2009-9851,SL6 6SJ,19,LYNEHAM GARDENS,58.0,,,
8103-7026-3360-9155-8906,SL6 5JN,19,TAVISTOCK CLOSE,99.0,,,
0896-3040-8208-0744-5200,SL6 9LZ,13,WHYTELADYES LANE,103.0,,,
0222-1208-4405-5534-0304,SL6 6SB,30,CRANBROOK DRIVE,125.0,,,
9326-3047-1207-5865-7200,SL6 3NU,THE HOLLIES,BREADCROFT LANE,102.0,,,
2892-3052-2203-1445-9200,SL6 1XE,28,CLEVELAND CLOSE,129.0,,,
0380-2209-4490-2375-4675,SL6 5AE,50,HIGHWAY ROAD,101.0,,,
7098-3048-0207-6465-6200,SL6 3LS,1,WOODLANDS PARK AVENUE,149.0,,,
0340-2079-9440-2605-1845,SL6 3PR,27,BARN DRIVE,74.0,,,
0211-3048-2204-7245-9200,SL6 0JZ,12,NURSERY ROAD,84.0,,,
2160-1339-3050-7007-0891,SL6 8SQ,44,RAY MILL ROAD WEST,73.0,,,
0330-2100-0360-2224-6901,SL6 0PN,19,LAKE END ROAD,88.0,,,
9350-2606-8420-2194-2531,SL6 3AZ,4,MILVERTON CLOSE,127.0,,,
7535-1724-5400-0754-8206,SL6 9NX,BYWAYS,HARDINGS GREEN,121.0,,,
6600-4568-0222-7404-3253,SL6 8FT,43,PINTAIL WAY,120.0,,,
2140-6507-9050-2102-3825,SL6 9NL,MARTA VILLA,PEACE LANE,57.0,,,
8598-7422-4690-8869-7906,SL6 2LD,79,STOMPITS ROAD,133.0,,,
2150-3234-9050-3004-5821,SL6 3HG,24,LAMBOURNE DRIVE,100.0,,,
8665-7120-3479-7472-4922,SL6 8QN,6,RAY LEA CLOSE,105.0,,,
3135-3826-3500-0223-1292,SL6 2PD,41,STEWART CLOSE,155.0,,,
1334-7524-2300-0350-7272,SL6 8HF,1,LOCK MEAD,233.0,,,
0127-3052-6203-9375-3204,SL6 8DH,26,IN THE RAY,60.0,,,
5820-9114-0095-1008-1453,SL6 3JL,THE WELL HOUSE,LITTLEFIELD GREEN,222.0,,,
4035-7427-3400-0347-7206,SL6 8HE,6,CLIVEDEN MEAD,371.0,,,
2481-1545-2102-9561-0727,SL6 7LA,18,LAGGAN SQUARE,93.0,,,
8268-7723-5400-8847-9906,SL6 6HA,18B,CAMDEN ROAD,112.0,,,
0380-2983-1410-2994-4105,SL6 4RB,20,HADDON ROAD,101.0,,,
2114-3046-5209-6885-1204,SL6 5AL,13,KENWOOD CLOSE,60.0,,,
0930-1049-8343-3365-8260,SL6 2FP,4,ROSEWOOD AVENUE,89.0,,,
8590-6424-4610-1854-1222,SL6 0JP,21,LENT RISE ROAD,70.0,,,
0522-3051-0206-4625-1204,SL6 2SR,45,ROSS ROAD,80.0,,,
2264-3047-3202-3885-2200,SL6 5DN,66,PINKNEYS ROAD,112.0,,,
0330-2375-4440-2495-7971,SL6 3QR,APPLEWOOD,BATH ROAD,284.0,,,
9390-2781-4420-2804-6425,SL6 9HW,BY THE WAY,LOWER ROAD,75.0,,,
8538-7130-6289-3149-7972,SL6 9PG,HUNTSMANS HOUSE,CHURCH ROAD,398.0,,,
1700-5725-0622-6492-3753,SL6 7HB,54,ALDEBURY ROAD,90.0,,,
8334-2928-0400-0684-0292,SL6 3NY,32,FURROW WAY,56.0,,,
2368-3049-0204-4355-7204,SL6 7JF,20,NORTH TOWN ROAD,42.0,,,
8494-7276-9829-5397-6213,SL6 9EZ,2,APSLEY COTTAGES,94.0,,,
2160-6139-0050-9008-9825,SL6 3XW,14,LOWBROOK DRIVE,71.0,,,
0603-9615-0532-4996-1653,SL6 2FJ,15,OAKDALE ROAD,138.0,,,
1619-9025-4002-0305-8702,SL6 5EG,41A,ALWYN ROAD,100.0,,,
0943-1003-1283-3982-5200,SL6 5DF,7,HIGHFIELD ROAD,145.0,,,
0300-2267-4560-2105-1151,SL6 7DR,19,NORFOLK PARK COTTAGES,51.0,,,
2861-3047-1202-2365-2200,SL6 6HA,3,CAMDEN ROAD,97.0,,,
2735-6036-1000-0763-9296,SL6 3QL,SHETLAND BARN,OLD STABLE WAY,453.0,,,
8403-5388-6429-0426-4293,SL6 4DW,23,CLARE ROAD,97.0,,,
2835-1929-7400-0917-5226,SL6 4QF,127A,ALTWOOD ROAD,60.0,,,
2636-3046-6209-6335-1204,SL6 5JF,76,FARM ROAD,190.0,,,
0582-1008-7207-5439-0200,SL6 5EX,32,HALIFAX ROAD,87.0,,,
0450-2891-6176-9221-6605,SL6 8RF,55,BLACKAMOOR LANE,88.0,,,
0370-2898-7260-2407-3705,SL6 5LZ,61,SHEPHERDS CLOSE,88.0,,,
2001-8036-6040-1207-8125,SL6 9JS,DUNHARROW,HIGH ROAD,73.0,,,
9519-3042-3201-5504-1200,SL6 5DQ,87,ST MARKS CRESCENT,174.0,,,
0390-2275-8340-2524-6765,SL6 4RN,8,DENHAM CLOSE,92.0,,,
0330-2822-2440-2705-4855,SL6 4BT,8,WESTBOROUGH COURT,76.0,,,
0011-3942-7200-4164-7204,SL6 8FT,14,PINTAIL WAY,121.0,,,
0615-4065-5002-0399-8002,SL6 6HU,176,COURTHOUSE ROAD,144.0,,,
6535-7126-3500-0436-2226,SL6 6DD,7,CASTLE COURT,93.0,,,
1435-6035-1000-0782-9222,SL6 3QL,FJORD BARN,OLD STABLE WAY,374.0,,,
8231-7725-6630-6400-7976,SL6 0ET,FARM VIEW,RECTORY ROAD,106.0,,,
2660-1091-8356-3665-5274,SL6 2FJ,19,OAKDALE ROAD,111.0,,,
0330-2565-6550-2395-4055,SL6 3DZ,51,COX GREEN ROAD,182.0,,,
8207-4483-9729-8297-4353,SL6 4BA,6,THE CROFT,68.0,,,
0775-2816-7288-2820-3245,SL6 6DQ,44,WELLINGTON ROAD,110.0,,,
0502-7288-7632-2023-1353,SL6 2FP,21,ROSEWOOD AVENUE,106.0,,,
0360-2113-0420-2325-3735,SL6 2RT,83,BRUNEL ROAD,66.0,,,
9254-3039-2203-2474-9200,SL6 3TE,19,BARLEY MEAD,195.0,,,
4600-4007-0822-8220-3473,SL6 8PY,12,RAY PARK LANE,115.0,,,
0575-2818-7589-2820-3141,SL6 1DJ,134,BRAYWICK ROAD,235.0,,,
1735-9024-4400-0962-9296,SL6 4DT,139,BOYN VALLEY ROAD,105.0,,,
2160-6732-3000-0091-8801,SL6 7BJ,12,RISBOROUGH ROAD,76.0,,,
0390-2494-9230-2727-7845,SL6 3XS,61,LOWBROOK DRIVE,82.0,,,
7798-1057-7235-5388-3910,SL6 1SX,56,FOTHERBY COURT,75.0,,,
0370-2773-1440-2805-4861,SL6 5BL,14,HAVELOCK CRESCENT,141.0,,,
8593-7438-5930-7355-5992,SL6 1JE,1,WOODLANDS RISE,269.0,,,
9888-3046-1202-9845-9204,SL6 8RH,112,BLACKAMOOR LANE,129.0,,,
0348-3047-9207-1865-5204,SL6 6LW,38,BELMONT CRESCENT,87.0,,,
0520-2899-7899-9391-4321,SL6 9LU,37,WHYTELADYES LANE,57.0,,,
0370-2694-9160-2805-3511,SL6 3JL,47,LITTLEFIELD GREEN,124.0,,,
0350-2144-3490-2025-4605,SL6 7QD,9,SWITCHBACK CLOSE,80.0,,,
9330-2701-5420-2904-4425,SL6 6JR,7,HARGRAVE ROAD,75.0,,,
0315-4931-7430-7794-7206,SL6 2FJ,2,OAKDALE ROAD,101.0,,,
9439-1008-4209-4902-1204,SL6 6ET,2,HEDINGHAM MEWS,47.0,,,
5835-3126-6500-0537-1206,SL6 7DR,20,NORFOLK PARK COTTAGES,40.0,,,
9714-3945-8202-0534-2200,SL6 3SD,3,BUTCHERS LANE,131.0,,,
0931-1208-5304-7829-1804,SL6 3LL,1 HEYWOOD FARM BARNS,WALTHAM ROAD,165.0,,,
0340-2039-7490-2925-4505,SL6 0PG,6,ALVISTA AVENUE,121.0,,,
5900-7340-0422-2493-3453,SL6 5DT,89,PINKNEYS ROAD,110.0,,,
1712-6421-2080-0971-3222,SL6 5EW,136,ALWYN ROAD,69.0,,,
9130-2258-2108-2492-8095,SL6 1UG,KINGFISHER HOUSE,AVENUE ROAD,324.0,,,
0390-2577-1560-2105-6115,SL6 1NU,24,SOUTH ROAD,46.0,,,
9583-2813-6106-9098-7475,SL6 2EP,40,WINDSOR ROAD,222.0,,,
8603-7284-0229-3027-0733,SL6 1NZ,29,ALBERT STREET,69.0,,,
8358-6629-7320-0595-8996,SL6 7HQ,18,WESTMEAD,109.0,,,
2150-2531-8040-8006-2895,SL6 6RH,16,HONEY LANE,99.0,,,
2001-3039-7050-5200-7121,SL6 6ET,16,HEDINGHAM MEWS,47.0,,,
6534-7928-3400-0725-0296,SL6 7AN,18,ST LUKES ROAD,133.0,,,
0340-2695-8550-2395-8085,SL6 5LZ,52,SHEPHERDS CLOSE,92.0,,,
8798-7375-9429-9107-3033,SL6 5DF,11,HIGHFIELD ROAD,136.0,,,
0360-2457-1420-2305-0671,SL6 7AT,6,NORFOLK ROAD,162.0,,,
2671-3050-4205-2465-6204,SL6 3AH,26,WINCHESTER DRIVE,140.0,,,
0440-1031-3311-7475-9254,SL6 2FP,1,ROSEWOOD AVENUE,144.0,,,
8306-2044-4629-4897-2363,SL6 6ET,20,HEDINGHAM MEWS,47.0,,,
0340-2595-9560-2025-4211,SL6 4JD,21,BOYN HILL CLOSE,88.0,,,
0340-2279-7440-2605-8845,SL6 6HJ,3,CLAREFIELD ROAD,100.0,,,
0033-1208-1105-5333-0404,SL6 4DT,135,BOYN VALLEY ROAD,69.0,,,
